date,cash_weight,portfolio_value,weight_2330.TW,weight_2317.TW,weight_2454.TW,weight_6488.TWO,weight_3661.TW,weight_3037.TW,weight_3324.TWO,weight_3034.TW,weight_2345.TW,weight_2408.TW,weight_3653.TW,weight_2308.TW,weight_6669.TW,weight_5483.TWO,weight_2303.TW,weight_6213.TW,weight_2379.TW,weight_6415.TW,weight_3711.TW,weight_3443.TW,weight_8299.TWO,weight_2382.TW,weight_3665.TW,weight_8046.TW,weight_6274.TWO,weight_3189.TW,weight_5347.TWO,weight_3231.TW,weight_5269.TW,weight_3017.TW,weight_2368.TW,weight_8016.TW,weight_2357.TW,weight_2421.TW,weight_3131.TWO,weight_2324.TW,weight_2376.TW,weight_6285.TW,weight_2356.TW,weight_3529.TWO,weight_3583.TW,weight_6409.TW,weight_3380.TW,weight_8996.TW,weight_6187.TWO
2025-04-21,0.934623918013249,0.8885863792549169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06537608198675109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-22,0.9364134787752956,0.8875092973107224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06358652122470439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-23,0.9364134787752956,0.8865514208572395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06358652122470439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-24,0.9364134787752956,0.884792807059123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06358652122470439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-25,0.8706011986278164,0.8837318803731152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06358652122470439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0658122801474793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-28,0.8706011986278164,0.8830470889195502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06358652122470439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0658122801474793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-29,0.8706011986278164,0.8831323510577272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06358652122470439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0658122801474793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-30,0.8706011986278164,0.880122544098666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06358652122470439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0658122801474793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-02,0.9364134787752956,0.8800537670400036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06358652122470439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-05,0.8223083227501404,0.8747938280378234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07088581650020755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10680586074965204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-06,0.9100755773761846,0.8764709909097601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08992442262381539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-07,0.848253993589146,0.8739571490950044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07466371451959165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07708229189126234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-08,0.9229177081087376,0.8733150772663789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07708229189126234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-09,1.0,0.8730114599599005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12,0.9010807800239048,0.8709229258973209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0989192199760952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-13,0.8063089937680952,0.871584339671598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09477178625580959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0989192199760952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-14,0.8063089937680952,0.8804227611169922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09477178625580959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0989192199760952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-15,0.9052282137441904,0.8805558409265596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09477178625580959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-16,0.8793031320334235,0.8776530459379769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12069686796657647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-19,0.7899974604632454,0.8721576435262948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08930567157017821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12069686796657647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-20,0.9106943284298218,0.8754570325561605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08930567157017821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-21,0.9106943284298218,0.8727003655386185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08930567157017821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-22,0.8027797719984336,0.8732969634658354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08930567157017821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10791455643138811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-23,0.8027797719984336,0.8702926227058382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08930567157017821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10791455643138811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-26,0.8027797719984336,0.8705570019875835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08930567157017821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10791455643138811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-27,0.8655128632894309,0.8664946913459237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1344871367105691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-28,0.8982082526540311,0.8642476718670765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10179174734596888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-29,0.8982082526540311,0.8722583488388854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10179174734596888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-02,0.7624601534060899,0.8714705355762339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10179174734596888,0.1357480992479413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-03,0.7624601534060899,0.8773592235535522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10179174734596888,0.1357480992479413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-04,0.6505700988258285,0.8806945072727738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10179174734596888,0.1357480992479413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11189005458026133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-05,0.6505700988258285,0.8904496282411822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10179174734596888,0.1357480992479413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11189005458026133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-06,0.5167494986307176,0.8909551589599691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10179174734596888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14316521283036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11189005458026133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12640348661269216
2025-06-09,0.24483269021296095,0.9138710128427053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10179174734596888,0.12870930554073784,0.0,0.0,0.0,0.0,0.14320750287701883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14316521283036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11189005458026133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12640348661269216
2025-06-10,0.11352636581851272,0.9369024657498274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10179174734596888,0.12870930554073784,0.0,0.0,0.0,0.0,0.14320750287701883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14316521283036,0.0,0.0,0.0,0.0,0.0,0.13130632439444823,0.0,0.0,0.0,0.11189005458026133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12640348661269216
2025-06-11,0.6431529852434098,0.9382709649346691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10179174734596888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14316521283036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11189005458026133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-12,0.5042220469168034,0.9483610757180994,0.0,0.0,0.0,0.0,0.0,0.1406746733574399,0.0,0.0,0.0,0.10179174734596888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11189005458026133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1414214777995265
2025-06-13,0.26653236684875903,0.9341424767380646,0.0,0.0,0.0,0.0,0.0,0.1406746733574399,0.0,0.0,0.0,0.10179174734596888,0.0,0.0,0.0,0.0,0.0,0.13536240318725096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12569771826014797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11189005458026133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11805103642017185,0.0
2025-06-16,0.3846243031094996,0.9400536915888943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10179174734596888,0.0,0.0,0.0,0.0,0.0,0.13536240318725096,0.0,0.0,0.0,0.0,0.0,0.0,0.14063377351687126,0.0,0.12569771826014797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11189005458026133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-17,0.22324794657046743,0.9409445640336552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10179174734596888,0.16137635653903212,0.0,0.0,0.0,0.0,0.13536240318725096,0.0,0.0,0.0,0.0,0.0,0.0,0.14063377351687126,0.0,0.12569771826014797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11189005458026133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18,0.14387827635253647,0.9399017678590695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10179174734596888,0.16137635653903212,0.0,0.0,0.0,0.0,0.13536240318725096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12569771826014797,0.0,0.0,0.0,0.0,0.22000344373480224,0.0,0.0,0.0,0.0,0.11189005458026133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-19,0.14387827635253647,0.9380101548575062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10179174734596888,0.16137635653903212,0.0,0.0,0.0,0.0,0.13536240318725096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12569771826014797,0.0,0.0,0.0,0.0,0.22000344373480224,0.0,0.0,0.0,0.0,0.11189005458026133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20,0.13142296344476467,0.9233362860511034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10179174734596888,0.16137635653903212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14781771609502276,0.0,0.12569771826014797,0.0,0.0,0.0,0.0,0.22000344373480224,0.0,0.0,0.0,0.0,0.11189005458026133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-23,0.13142296344476467,0.9300551749188055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10179174734596888,0.16137635653903212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14781771609502276,0.0,0.12569771826014797,0.0,0.0,0.0,0.0,0.22000344373480224,0.0,0.0,0.0,0.0,0.11189005458026133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-24,0.13142296344476467,0.9424284154929523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10179174734596888,0.16137635653903212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14781771609502276,0.0,0.12569771826014797,0.0,0.0,0.0,0.0,0.22000344373480224,0.0,0.0,0.0,0.0,0.11189005458026133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-25,0.08541905185008891,0.9483025920497448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10179174734596888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12569771826014797,0.0,0.0,0.0,0.0,0.22000344373480224,0.0,0.0,0.0,0.17546005316733396,0.11189005458026133,0.0,0.0,0.0,0.0,0.0,0.17973793106139666,0.0,0.0,0.0,0.0
2025-06-26,0.0,0.931536168643367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10179174734596888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12569771826014797,0.0,0.0,0.0,0.0,0.22000344373480224,0.0,0.0,0.0,0.17546005316733396,0.11189005458026133,0.0,0.0,0.0,0.0,0.0,0.17973793106139666,0.0,0.0,0.12167103226497379,0.0
2025-06-27,0.1086926648940969,0.9279851383717771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10179174734596888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12569771826014797,0.0,0.0,0.0,0.0,0.22000344373480224,0.0,0.0,0.0,0.17546005316733396,0.11189005458026133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15646431801738875
